Transaction_ID,User_ID,Payment_Method,Amount,Success,Timestamp
TXN07155,U6611,UPI,1367.28,1,2025-09-16 14:11:00
TXN07156,U8395,Credit Card,2586.43,1,2025-09-16 15:35:00
TXN07157,U5460,Debit Card,1561.96,1,2025-09-16 17:14:00
TXN07158,U5369,Net Banking,3155.2,1,2025-09-17 01:43:00
TXN07159,U9898,Debit Card,241.75,1,2025-09-17 05:13:00
TXN07160,U5336,Credit Card,1131.69,1,2025-09-16 11:16:00
TXN07161,U2402,Debit Card,124.3,1,2025-09-17 02:19:00
TXN07162,U6083,Credit Card,2832.96,1,2025-09-16 19:10:00
TXN07163,U2179,Wallet,4152.89,1,2025-09-17 08:26:00
TXN07164,U6001,Debit Card,2533.97,1,2025-09-17 04:32:00
TXN07165,U3268,UPI,2349.43,1,2025-09-17 05:32:00
TXN07166,U8811,Debit Card,2648.98,1,2025-09-17 03:18:00
TXN07167,U6312,Wallet,913.81,1,2025-09-16 14:02:00
TXN07168,U3871,Debit Card,1171.54,1,2025-09-16 10:12:00
TXN07169,U5929,Wallet,4731.98,1,2025-09-17 06:39:00
TXN07170,U3536,Credit Card,2827.35,1,2025-09-16 11:48:00
TXN07171,U9433,Net Banking,3383.11,1,2025-09-17 07:49:00
TXN07172,U6345,UPI,3926.86,1,2025-09-16 14:15:00
TXN07173,U2552,Credit Card,1970.35,1,2025-09-16 14:47:00
TXN07174,U8522,Debit Card,931.16,1,2025-09-16 13:19:00
TXN07175,U3417,Wallet,1609.04,1,2025-09-16 15:30:00
TXN07176,U8241,UPI,4406.63,1,2025-09-16 21:14:00
TXN07177,U8714,Credit Card,750.45,1,2025-09-16 13:13:00
TXN07178,U1990,Credit Card,3386.93,1,2025-09-17 05:01:00
TXN07179,U8418,Debit Card,988.14,1,2025-09-16 11:32:00
TXN07180,U8845,Net Banking,4264.53,1,2025-09-17 04:28:00
TXN07181,U6879,Wallet,4185.99,1,2025-09-17 02:38:00
TXN07182,U3619,Credit Card,2419.92,1,2025-09-17 00:30:00
TXN07183,U9864,Wallet,859.33,1,2025-09-17 05:57:00
TXN07184,U4868,Wallet,2217.09,1,2025-09-16 11:54:00
TXN07185,U6288,Net Banking,2478.39,1,2025-09-17 05:06:00
TXN07186,U3790,Net Banking,3261.98,1,2025-09-16 13:07:00
TXN07187,U5669,Debit Card,1444.9,1,2025-09-16 23:02:00
TXN07188,U4723,Credit Card,4783.97,1,2025-09-16 21:36:00
TXN07189,U8126,Debit Card,2900.21,1,2025-09-17 07:04:00
TXN07190,U5957,Wallet,1309.62,1,2025-09-16 16:23:00
TXN07191,U7632,Wallet,1438.96,1,2025-09-16 17:27:00
TXN07192,U8485,Credit Card,4636.95,1,2025-09-17 05:28:00
TXN07193,U2185,Debit Card,3985.3,1,2025-09-16 16:17:00
TXN07194,U3951,Credit Card,3832.6,1,2025-09-17 05:24:00
TXN07195,U7629,Credit Card,1907.98,1,2025-09-16 14:38:00
TXN07196,U9457,Net Banking,1469.71,1,2025-09-17 00:31:00
TXN07197,U3882,Wallet,4980.25,1,2025-09-16 14:33:00
TXN07198,U2635,Debit Card,1118.03,1,2025-09-16 18:17:00
TXN07199,U7037,Debit Card,2971.41,1,2025-09-17 02:46:00
TXN07200,U5446,Wallet,4772.91,1,2025-09-17 03:51:00
TXN07201,U1597,Debit Card,1787.07,0,2025-09-17 02:11:00
TXN07202,U8301,Net Banking,4077.57,1,2025-09-16 13:03:00
TXN07203,U9231,Debit Card,840.67,0,2025-09-16 22:08:00
TXN07204,U2566,UPI,4537.62,1,2025-09-17 03:07:00
TXN07205,U8758,Credit Card,2167.89,1,2025-09-16 11:39:00
TXN07206,U9193,Wallet,4674.52,1,2025-09-16 13:38:00
TXN07207,U8338,Debit Card,2982.69,1,2025-09-16 21:09:00
TXN07208,U7052,Debit Card,4856.87,1,2025-09-16 14:34:00
TXN07209,U1475,Debit Card,3668.27,1,2025-09-17 05:16:00
TXN07210,U3795,Credit Card,2389.45,1,2025-09-16 21:05:00
TXN07211,U1303,UPI,641.08,1,2025-09-16 13:54:00
TXN07212,U9843,Debit Card,2312.05,1,2025-09-16 16:52:00
TXN07213,U6119,Credit Card,2845.12,1,2025-09-17 01:35:00
TXN07214,U3700,Credit Card,3010.3,1,2025-09-16 10:45:00
TXN07215,U2128,Credit Card,4799.12,1,2025-09-16 11:06:00
TXN07216,U9360,Wallet,4184.96,0,2025-09-17 07:30:00
TXN07217,U2901,UPI,1417.82,1,2025-09-17 04:15:00
TXN07218,U3855,Wallet,4770.6,1,2025-09-16 16:41:00
TXN07219,U5502,Net Banking,2943.94,1,2025-09-17 03:56:00
TXN07220,U8647,Credit Card,3186.16,1,2025-09-17 05:45:00
TXN07221,U5933,Debit Card,936.2,1,2025-09-17 06:22:00
TXN07222,U5476,Credit Card,344.14,1,2025-09-17 05:20:00
TXN07223,U7378,UPI,3053.78,1,2025-09-17 03:41:00
TXN07224,U3880,Credit Card,3031.04,1,2025-09-17 07:05:00
TXN07225,U1146,Wallet,827.51,1,2025-09-17 06:30:00
TXN07226,U9448,UPI,1079.94,1,2025-09-17 01:44:00
TXN07227,U9022,UPI,4464.68,0,2025-09-16 10:03:00
TXN07228,U7249,Debit Card,3034.37,0,2025-09-16 20:52:00
TXN07229,U8926,Net Banking,2375.88,1,2025-09-17 04:06:00
TXN07230,U6842,UPI,1442.55,1,2025-09-17 07:40:00
TXN07231,U4527,Wallet,2848.53,1,2025-09-16 21:12:00
TXN07232,U1320,UPI,1247.23,1,2025-09-16 12:22:00
TXN07233,U3762,Credit Card,3173.98,1,2025-09-16 14:48:00
TXN07234,U8971,Wallet,4103.07,0,2025-09-17 09:15:00
TXN07235,U2862,Wallet,494.76,1,2025-09-16 22:32:00
TXN07236,U4929,Debit Card,4523.96,0,2025-09-16 16:46:00
TXN07237,U7919,Debit Card,2432.54,1,2025-09-17 01:43:00
TXN07238,U8747,Net Banking,1327.62,1,2025-09-16 15:03:00
TXN07239,U1344,Debit Card,129.71,1,2025-09-16 11:39:00
TXN07240,U6277,Debit Card,2444.04,1,2025-09-16 23:24:00
TXN07241,U2747,Wallet,3270.99,1,2025-09-16 13:35:00
TXN07242,U5172,Net Banking,3295.59,1,2025-09-16 19:49:00
TXN07243,U6360,Wallet,3067.59,1,2025-09-16 22:30:00
TXN07244,U6715,Credit Card,4784.29,0,2025-09-16 20:25:00
TXN07245,U7327,UPI,707.09,1,2025-09-17 05:29:00
TXN07246,U7376,Wallet,407.68,1,2025-09-16 12:40:00
TXN07247,U5330,Net Banking,1967.7,1,2025-09-16 21:25:00
TXN07248,U5795,Credit Card,2861.58,0,2025-09-17 06:36:00
TXN07249,U1235,UPI,1999.86,1,2025-09-16 10:26:00
TXN07250,U8822,Net Banking,1396.45,1,2025-09-17 05:33:00
TXN07251,U2847,Credit Card,2302.99,1,2025-09-16 17:33:00
TXN07252,U5988,Net Banking,3990.73,0,2025-09-17 05:45:00
TXN07253,U8652,Debit Card,3895.31,1,2025-09-16 17:11:00
TXN07254,U7992,Net Banking,2589.08,1,2025-09-16 21:47:00
TXN07255,U6594,UPI,3930.58,1,2025-09-16 22:49:00
TXN07256,U2765,UPI,425.54,1,2025-09-16 19:50:00
TXN07257,U9964,Wallet,2690.01,1,2025-09-16 22:27:00
TXN07258,U6072,UPI,595.72,1,2025-09-16 19:07:00
TXN07259,U8851,UPI,2074.74,1,2025-09-17 03:02:00
TXN07260,U9296,UPI,2207.84,1,2025-09-17 01:50:00
TXN07261,U8188,UPI,4787.9,1,2025-09-17 04:32:00
TXN07262,U2110,Credit Card,2074.2,0,2025-09-17 05:03:00
TXN07263,U1511,UPI,4081.38,1,2025-09-17 01:26:00
TXN07264,U1812,Wallet,2210.29,1,2025-09-16 23:08:00
TXN07265,U4670,Debit Card,3471.71,1,2025-09-16 21:48:00
TXN07266,U8341,Credit Card,133.29,1,2025-09-17 06:32:00
TXN07267,U7128,Wallet,3573.42,1,2025-09-16 10:07:00
TXN07268,U8864,Credit Card,3668.78,1,2025-09-16 23:10:00
TXN07269,U4387,Credit Card,3106.92,1,2025-09-16 14:42:00
TXN07270,U8711,Credit Card,924.45,1,2025-09-16 10:10:00
TXN07271,U3130,UPI,3559.44,1,2025-09-16 16:38:00
TXN07272,U1299,Wallet,4600.38,1,2025-09-16 21:54:00
TXN07273,U4349,Wallet,3734.31,1,2025-09-16 13:27:00
TXN07274,U6361,Debit Card,3670.31,1,2025-09-16 16:15:00
TXN07275,U2359,Debit Card,1464.31,0,2025-09-16 15:08:00
TXN07276,U8393,Credit Card,4358.52,1,2025-09-17 05:47:00
TXN07277,U3791,Wallet,1928.24,1,2025-09-16 13:44:00
TXN07278,U7340,Debit Card,4895.05,1,2025-09-16 11:00:00
TXN07279,U2610,UPI,1575.32,1,2025-09-16 22:07:00
TXN07280,U8288,Wallet,2183.77,0,2025-09-16 11:38:00
TXN07281,U6561,Debit Card,134.54,1,2025-09-16 13:36:00
TXN07282,U9839,Net Banking,4498.53,1,2025-09-16 10:30:00
TXN07283,U2963,Debit Card,2185.69,1,2025-09-16 17:57:00
TXN07284,U6790,Credit Card,4023.46,1,2025-09-16 19:31:00
TXN07285,U8575,Wallet,727.62,0,2025-09-16 17:27:00
TXN07286,U6635,Wallet,982.97,1,2025-09-16 12:59:00
TXN07287,U3692,Wallet,853.42,0,2025-09-17 00:50:00
TXN07288,U2844,Debit Card,1861.68,1,2025-09-16 17:44:00
TXN07289,U5033,Net Banking,905.8,1,2025-09-16 12:00:00
TXN07290,U9001,UPI,766.72,1,2025-09-17 03:25:00
TXN07291,U2416,Wallet,150.46,1,2025-09-16 17:39:00
TXN07292,U1430,Debit Card,1639.79,1,2025-09-17 00:02:00
TXN07293,U9505,Credit Card,4247.36,1,2025-09-17 01:56:00
TXN07294,U2631,Wallet,4464.13,1,2025-09-16 18:34:00
TXN07295,U9412,Net Banking,1050.55,0,2025-09-16 13:22:00
TXN07296,U8320,Net Banking,3641.79,1,2025-09-17 05:07:00
TXN07297,U1046,UPI,645.69,1,2025-09-16 13:50:00
TXN07298,U2870,Debit Card,2378.73,1,2025-09-17 05:11:00
TXN07299,U5034,Net Banking,4968.46,1,2025-09-17 08:16:00
TXN07300,U4779,Credit Card,2223.71,1,2025-09-17 08:43:00
TXN07301,U1078,Net Banking,3276.74,1,2025-09-16 10:41:00
TXN07302,U2480,Debit Card,4626.6,1,2025-09-17 03:52:00
TXN07303,U1494,Credit Card,1738.17,1,2025-09-16 23:09:00
TXN07304,U2573,UPI,4337.86,1,2025-09-16 18:46:00
TXN07305,U8829,UPI,1648.83,1,2025-09-17 07:41:00
TXN07306,U1884,Credit Card,3045.7,1,2025-09-16 23:50:00
TXN07307,U8317,Debit Card,1682.91,0,2025-09-16 10:54:00
TXN07308,U6516,Credit Card,965.65,1,2025-09-17 03:16:00
TXN07309,U6161,Credit Card,4380.14,1,2025-09-16 12:01:00
TXN07310,U8484,Credit Card,3468.73,1,2025-09-16 23:52:00
TXN07311,U2266,UPI,1702.51,1,2025-09-16 20:59:00
TXN07312,U1517,Net Banking,4887.41,1,2025-09-17 08:34:00
TXN07313,U7548,UPI,1580.28,1,2025-09-16 20:16:00
TXN07314,U2264,Debit Card,4178.08,1,2025-09-17 01:46:00
TXN07315,U5100,Credit Card,3922.09,1,2025-09-17 08:16:00
TXN07316,U9239,Credit Card,2115.71,1,2025-09-17 03:36:00
TXN07317,U7377,Wallet,1702.21,1,2025-09-16 16:02:00
TXN07318,U9977,Wallet,4370.69,1,2025-09-17 05:14:00
TXN07319,U9346,Credit Card,3202.76,1,2025-09-16 23:58:00
TXN07320,U2607,Net Banking,441.74,1,2025-09-16 14:40:00
TXN07321,U3595,Debit Card,4941.22,1,2025-09-16 16:40:00
TXN07322,U5569,Debit Card,2734.01,0,2025-09-17 09:24:00
TXN07323,U4774,Debit Card,3983.7,1,2025-09-16 23:25:00
TXN07324,U1551,Net Banking,4854.02,1,2025-09-16 15:07:00
TXN07325,U2979,UPI,636.3,1,2025-09-17 04:38:00
TXN07326,U1437,UPI,506.31,1,2025-09-17 09:42:00
TXN07327,U3708,Credit Card,3964.5,1,2025-09-16 12:22:00
TXN07328,U1399,Credit Card,4523.67,1,2025-09-16 19:46:00
TXN07329,U2502,Wallet,3073.06,1,2025-09-17 01:47:00
TXN07330,U7712,Credit Card,1222.04,1,2025-09-17 07:11:00
TXN07331,U5495,UPI,2658.37,1,2025-09-16 22:26:00
TXN07332,U6590,Wallet,3236.11,1,2025-09-17 04:27:00
TXN07333,U3912,Net Banking,3721.53,1,2025-09-17 02:06:00
TXN07334,U1557,Debit Card,659.56,1,2025-09-16 18:03:00
TXN07335,U7091,Wallet,4638.8,1,2025-09-17 05:51:00
TXN07336,U5416,Net Banking,4862.99,1,2025-09-16 21:33:00
TXN07337,U1338,Wallet,1344.29,1,2025-09-17 00:00:00
TXN07338,U1368,Wallet,2591.55,1,2025-09-17 09:46:00
TXN07339,U2775,Credit Card,3980.99,1,2025-09-17 00:15:00
TXN07340,U3704,Net Banking,4746.09,1,2025-09-16 12:21:00
TXN07341,U3852,Wallet,1549.13,1,2025-09-17 03:38:00
TXN07342,U9034,Credit Card,4494.92,1,2025-09-16 13:21:00
TXN07343,U2215,Credit Card,4209.94,0,2025-09-16 22:38:00
TXN07344,U1000,Credit Card,2049.66,1,2025-09-17 09:12:00
TXN07345,U6352,Net Banking,3446.62,1,2025-09-16 11:16:00
TXN07346,U2823,Debit Card,721.64,0,2025-09-17 05:31:00
TXN07347,U8539,UPI,419.83,1,2025-09-17 05:08:00
TXN07348,U9721,Wallet,4519.9,1,2025-09-16 10:00:00
TXN07349,U2567,Net Banking,2195.89,1,2025-09-17 01:12:00
TXN07350,U3519,Wallet,2553.51,0,2025-09-16 21:09:00
TXN07351,U7152,UPI,2718.45,1,2025-09-17 05:28:00
TXN07352,U3470,Credit Card,1353.78,1,2025-09-17 09:45:00
TXN07353,U4971,Net Banking,4288.21,1,2025-09-17 06:28:00
TXN07354,U1976,Wallet,3515.66,1,2025-09-17 05:33:00
TXN07355,U5787,Net Banking,2034.97,1,2025-09-16 13:51:00
TXN07356,U9150,Wallet,644.37,1,2025-09-16 16:16:00
TXN07357,U9415,Wallet,3651.06,0,2025-09-17 05:43:00
TXN07358,U7301,Wallet,3035.05,1,2025-09-16 14:09:00
TXN07359,U4955,UPI,1248.57,1,2025-09-16 23:55:00
TXN07360,U7173,Credit Card,4575.2,1,2025-09-17 00:06:00
TXN07361,U5963,Credit Card,1113.14,1,2025-09-16 12:16:00
TXN07362,U9020,Credit Card,2953.56,0,2025-09-16 19:51:00
TXN07363,U6209,Credit Card,1816.94,1,2025-09-17 05:37:00
TXN07364,U7394,Debit Card,4815.41,1,2025-09-16 10:36:00
TXN07365,U4329,Debit Card,953.71,1,2025-09-16 12:14:00
TXN07366,U4713,Net Banking,4010.0,0,2025-09-16 22:16:00
TXN07367,U6576,Wallet,2623.76,1,2025-09-16 15:17:00
TXN07368,U1625,Wallet,3136.64,1,2025-09-17 07:07:00
TXN07369,U1568,Credit Card,2323.67,1,2025-09-16 15:54:00
TXN07370,U1393,Wallet,3922.93,1,2025-09-16 21:58:00
TXN07371,U1102,Credit Card,4628.03,0,2025-09-16 10:47:00
TXN07372,U5988,UPI,2114.97,1,2025-09-16 16:09:00
TXN07373,U2101,Wallet,1363.6,1,2025-09-17 03:45:00
TXN07374,U7997,Debit Card,907.22,1,2025-09-17 00:25:00
TXN07375,U1932,Debit Card,1815.56,1,2025-09-17 01:44:00
TXN07376,U9279,Credit Card,2642.93,1,2025-09-17 04:46:00
TXN07377,U7079,Credit Card,3973.76,1,2025-09-16 23:15:00
TXN07378,U3159,Net Banking,770.71,1,2025-09-16 15:24:00
TXN07379,U2221,UPI,2970.71,1,2025-09-16 13:57:00
TXN07380,U8245,Debit Card,2865.11,1,2025-09-17 02:48:00
TXN07381,U9373,Wallet,1748.83,1,2025-09-17 02:22:00
TXN07382,U5101,Credit Card,1244.37,1,2025-09-17 03:05:00
TXN07383,U5406,Credit Card,4022.32,1,2025-09-16 18:37:00
TXN07384,U5674,UPI,829.28,1,2025-09-17 02:50:00
TXN07385,U7823,UPI,2543.95,1,2025-09-16 14:36:00
TXN07386,U1024,UPI,4655.3,1,2025-09-17 08:20:00
TXN07387,U2905,Net Banking,2697.09,1,2025-09-16 14:55:00
TXN07388,U4475,Credit Card,594.74,1,2025-09-16 21:39:00
TXN07389,U2526,UPI,4780.51,0,2025-09-16 12:57:00
TXN07390,U4348,Net Banking,4783.43,1,2025-09-17 04:06:00
TXN07391,U8625,Net Banking,383.93,1,2025-09-16 11:54:00
TXN07392,U4513,Debit Card,2165.08,1,2025-09-17 08:57:00
TXN07393,U9366,Credit Card,1909.47,1,2025-09-17 04:25:00
TXN07394,U7311,Net Banking,2046.24,1,2025-09-17 01:24:00
TXN07395,U7459,Debit Card,3687.11,1,2025-09-17 02:29:00
TXN07396,U1829,Net Banking,3065.44,1,2025-09-16 13:25:00
TXN07397,U3112,UPI,358.4,1,2025-09-17 09:17:00
TXN07398,U6157,UPI,4664.99,1,2025-09-16 15:59:00
TXN07399,U1229,Credit Card,384.8,1,2025-09-16 16:02:00
TXN07400,U2456,Debit Card,4077.74,1,2025-09-16 21:08:00
TXN07401,U5886,UPI,3727.92,1,2025-09-16 14:51:00
TXN07402,U7704,Credit Card,1540.68,1,2025-09-16 14:00:00
TXN07403,U7453,Net Banking,464.68,1,2025-09-16 21:35:00
TXN07404,U4305,Credit Card,1681.27,1,2025-09-16 21:57:00
TXN07405,U6439,Credit Card,714.2,0,2025-09-17 00:58:00
TXN07406,U7352,Net Banking,2289.46,1,2025-09-16 19:46:00
TXN07407,U1928,UPI,2684.25,1,2025-09-16 18:44:00
TXN07408,U7113,UPI,3192.96,1,2025-09-16 16:29:00
TXN07409,U3191,UPI,4188.12,1,2025-09-16 19:35:00
TXN07410,U4993,Debit Card,1534.77,1,2025-09-16 10:26:00
TXN07411,U5561,Credit Card,408.68,1,2025-09-17 00:21:00
TXN07412,U2663,Wallet,156.44,0,2025-09-16 11:44:00
TXN07413,U5987,Debit Card,4110.2,1,2025-09-17 01:24:00
TXN07414,U2430,Net Banking,1921.23,1,2025-09-16 23:26:00
TXN07415,U2200,UPI,558.8,1,2025-09-17 06:11:00
TXN07416,U3412,Credit Card,4891.82,1,2025-09-16 11:49:00
TXN07417,U3894,Debit Card,1767.15,1,2025-09-17 05:23:00
TXN07418,U5375,Wallet,3448.29,1,2025-09-16 19:57:00
TXN07419,U8781,UPI,4020.67,1,2025-09-16 17:33:00
TXN07420,U9956,Net Banking,4594.2,1,2025-09-16 10:51:00
TXN07421,U3122,UPI,2163.36,1,2025-09-16 12:24:00
TXN07422,U6586,Net Banking,3371.87,1,2025-09-16 23:28:00
TXN07423,U2922,Debit Card,2934.04,1,2025-09-17 06:26:00
TXN07424,U1649,Wallet,1374.02,1,2025-09-16 12:14:00
TXN07425,U4683,Debit Card,3005.12,1,2025-09-16 18:33:00
TXN07426,U1573,Net Banking,981.42,1,2025-09-16 17:46:00
TXN07427,U5550,Credit Card,2748.88,1,2025-09-17 09:41:00
TXN07428,U5493,Credit Card,3026.18,1,2025-09-16 12:48:00
TXN07429,U1200,Credit Card,1446.0,1,2025-09-17 08:55:00
TXN07430,U8826,Credit Card,722.11,1,2025-09-16 14:54:00
TXN07431,U9273,UPI,4625.0,1,2025-09-17 07:38:00
TXN07432,U7808,Debit Card,482.66,1,2025-09-16 19:46:00
TXN07433,U5795,Wallet,3082.85,1,2025-09-16 23:15:00
TXN07434,U2848,Debit Card,2114.96,1,2025-09-16 20:39:00
TXN07435,U3605,UPI,1387.54,1,2025-09-16 10:36:00
TXN07436,U7186,Net Banking,1965.59,1,2025-09-17 02:06:00
TXN07437,U5775,UPI,4331.06,1,2025-09-16 10:04:00
TXN07438,U1283,Net Banking,2905.26,1,2025-09-16 18:04:00
TXN07439,U7118,Net Banking,2356.12,1,2025-09-17 02:15:00
TXN07440,U2133,Net Banking,2441.44,1,2025-09-16 17:57:00
TXN07441,U7152,Net Banking,3003.59,1,2025-09-16 13:56:00
TXN07442,U5364,Debit Card,4280.18,0,2025-09-17 04:51:00
TXN07443,U6701,Net Banking,1230.65,1,2025-09-17 07:42:00
TXN07444,U8643,Net Banking,1209.76,1,2025-09-16 17:03:00
TXN07445,U8800,Credit Card,957.13,1,2025-09-16 15:15:00
TXN07446,U6047,Wallet,2759.61,1,2025-09-16 23:14:00
TXN07447,U4819,Wallet,1865.51,1,2025-09-17 09:35:00
TXN07448,U7118,Debit Card,1004.2,0,2025-09-17 09:54:00
TXN07449,U2277,Debit Card,161.96,1,2025-09-17 05:52:00
TXN07450,U7125,Net Banking,895.97,1,2025-09-16 12:27:00
TXN07451,U1933,Credit Card,938.94,1,2025-09-16 16:17:00
TXN07452,U6100,Net Banking,1055.61,1,2025-09-16 18:04:00
TXN07453,U6406,Net Banking,4525.93,1,2025-09-17 05:59:00
TXN07454,U3785,Net Banking,2776.04,1,2025-09-16 22:11:00
TXN07455,U7981,Debit Card,3487.14,1,2025-09-17 06:20:00
TXN07456,U9462,UPI,334.38,1,2025-09-16 15:34:00
TXN07457,U4167,Net Banking,3409.41,1,2025-09-17 09:07:00
TXN07458,U5259,UPI,4993.05,1,2025-09-17 05:06:00
TXN07459,U5007,Net Banking,2871.83,1,2025-09-17 09:06:00
TXN07460,U4216,Debit Card,2134.6,1,2025-09-16 15:03:00
TXN07461,U3073,Net Banking,4948.02,1,2025-09-16 14:03:00
TXN07462,U6484,UPI,913.68,1,2025-09-16 10:31:00
TXN07463,U6453,Wallet,2784.78,1,2025-09-17 08:32:00
TXN07464,U3043,Debit Card,4715.73,1,2025-09-16 21:22:00
TXN07465,U7185,Debit Card,4224.68,1,2025-09-17 06:29:00
TXN07466,U5549,Wallet,2772.62,0,2025-09-17 01:35:00
TXN07467,U9148,Wallet,4500.43,0,2025-09-16 23:22:00
TXN07468,U6170,Debit Card,3744.98,1,2025-09-17 04:33:00
TXN07469,U4496,Wallet,786.37,1,2025-09-17 04:49:00
TXN07470,U2965,Credit Card,4377.05,1,2025-09-17 01:31:00
TXN07471,U7392,UPI,1532.67,1,2025-09-17 01:22:00
TXN07472,U1097,Net Banking,4388.67,1,2025-09-17 09:23:00
TXN07473,U7059,Credit Card,2990.4,1,2025-09-16 10:09:00
TXN07474,U6438,Credit Card,688.31,1,2025-09-17 01:09:00
TXN07475,U9691,Net Banking,4921.07,1,2025-09-16 14:35:00
TXN07476,U7226,UPI,3453.43,1,2025-09-17 04:12:00
TXN07477,U8998,Wallet,2262.33,1,2025-09-16 11:00:00
TXN07478,U9060,Debit Card,538.36,1,2025-09-16 11:17:00
TXN07479,U1005,Credit Card,4685.04,1,2025-09-16 23:29:00
TXN07480,U7752,UPI,2528.9,1,2025-09-17 02:05:00
TXN07481,U3735,Credit Card,3624.28,1,2025-09-17 07:13:00
TXN07482,U3519,Net Banking,4737.44,1,2025-09-16 10:53:00
TXN07483,U7570,Net Banking,1469.46,0,2025-09-16 16:27:00
TXN07484,U1193,Net Banking,1360.06,1,2025-09-17 04:15:00
TXN07485,U4449,Net Banking,2829.61,1,2025-09-16 10:16:00
TXN07486,U6734,Credit Card,4448.67,1,2025-09-16 12:08:00
TXN07487,U5602,UPI,4596.75,1,2025-09-16 22:42:00
TXN07488,U4453,UPI,1684.45,1,2025-09-17 06:01:00
TXN07489,U8133,Debit Card,4750.72,1,2025-09-17 04:02:00
TXN07490,U6724,Net Banking,1799.8,0,2025-09-17 00:13:00
TXN07491,U5000,Credit Card,213.36,1,2025-09-16 21:28:00
TXN07492,U2981,UPI,2592.15,1,2025-09-17 07:51:00
TXN07493,U6896,Wallet,4298.08,1,2025-09-16 23:24:00
TXN07494,U1328,Debit Card,2662.0,1,2025-09-17 07:17:00
TXN07495,U1015,Credit Card,3072.93,1,2025-09-16 17:44:00
TXN07496,U7537,Net Banking,4956.94,1,2025-09-16 17:24:00
TXN07497,U2277,Credit Card,638.54,1,2025-09-17 01:18:00
TXN07498,U7994,Net Banking,3539.72,1,2025-09-16 15:50:00
TXN07499,U2914,UPI,154.01,1,2025-09-17 04:11:00
TXN07500,U8710,UPI,3250.19,1,2025-09-17 02:16:00
TXN07501,U1777,UPI,834.17,0,2025-09-17 06:54:00
TXN07502,U6940,UPI,532.09,1,2025-09-17 07:56:00
TXN07503,U7370,Debit Card,4067.21,1,2025-09-16 12:43:00
TXN07504,U5925,UPI,968.77,1,2025-09-16 14:46:00
TXN07505,U6026,UPI,1770.58,1,2025-09-16 23:05:00
TXN07506,U2992,Credit Card,2602.42,1,2025-09-16 16:21:00
TXN07507,U6410,Credit Card,1926.1,1,2025-09-17 06:03:00
TXN07508,U4631,Credit Card,3409.35,1,2025-09-16 10:29:00
TXN07509,U9625,UPI,2970.67,1,2025-09-16 21:24:00
TXN07510,U5829,Net Banking,3580.7,1,2025-09-16 22:59:00
TXN07511,U6929,Wallet,4332.61,1,2025-09-17 00:42:00
TXN07512,U7861,Credit Card,4661.94,0,2025-09-17 09:13:00
TXN07513,U8200,Credit Card,4477.57,1,2025-09-16 13:39:00
TXN07514,U4311,Debit Card,423.48,1,2025-09-17 03:15:00
TXN07515,U6644,UPI,3760.12,1,2025-09-16 22:18:00
TXN07516,U8505,UPI,4559.93,0,2025-09-16 12:27:00
TXN07517,U7444,Debit Card,948.23,1,2025-09-16 16:59:00
TXN07518,U4361,Net Banking,629.04,1,2025-09-16 11:32:00
TXN07519,U7679,Wallet,1143.9,1,2025-09-17 09:49:00
TXN07520,U1285,Credit Card,3460.34,1,2025-09-16 10:40:00
TXN07521,U1420,Credit Card,999.06,1,2025-09-16 20:54:00
TXN07522,U4028,Net Banking,3237.52,1,2025-09-16 23:10:00
TXN07523,U4572,Credit Card,3689.75,1,2025-09-16 15:58:00
TXN07524,U3363,UPI,4322.32,1,2025-09-16 14:50:00
TXN07525,U6144,Wallet,3246.68,1,2025-09-17 00:47:00
TXN07526,U5571,Net Banking,3771.66,1,2025-09-16 22:59:00
TXN07527,U4208,Net Banking,3538.29,1,2025-09-16 19:41:00
TXN07528,U5752,Wallet,3063.64,1,2025-09-16 18:32:00
TXN07529,U2890,Credit Card,3810.35,1,2025-09-17 02:01:00
TXN07530,U8834,Credit Card,629.26,1,2025-09-16 20:56:00
TXN07531,U5601,Wallet,3525.05,1,2025-09-17 02:24:00
TXN07532,U2126,Credit Card,4945.43,1,2025-09-16 19:33:00
TXN07533,U8650,Wallet,2726.15,1,2025-09-16 12:33:00
TXN07534,U8158,Wallet,2678.89,1,2025-09-17 02:03:00
TXN07535,U2315,Wallet,4756.93,1,2025-09-17 05:00:00
TXN07536,U6145,Credit Card,4126.82,1,2025-09-16 19:48:00
TXN07537,U7501,Wallet,1408.29,1,2025-09-16 19:02:00
TXN07538,U2258,Wallet,657.85,0,2025-09-17 00:51:00
TXN07539,U5574,Debit Card,4891.87,1,2025-09-16 21:06:00
TXN07540,U7187,Credit Card,3159.16,0,2025-09-16 16:07:00
TXN07541,U9402,Debit Card,3852.66,1,2025-09-17 03:51:00
TXN07542,U7466,Credit Card,2683.87,1,2025-09-16 11:36:00
TXN07543,U8795,Credit Card,2052.48,1,2025-09-17 08:40:00
TXN07544,U2847,UPI,4124.14,1,2025-09-17 04:35:00
TXN07545,U6575,Debit Card,2832.79,0,2025-09-16 11:26:00
TXN07546,U7506,Net Banking,3075.1,1,2025-09-17 03:18:00
TXN07547,U5851,Net Banking,3251.98,1,2025-09-16 18:11:00
TXN07548,U6423,Debit Card,2804.64,1,2025-09-16 13:58:00
TXN07549,U7030,UPI,850.09,1,2025-09-16 16:11:00
TXN07550,U2686,UPI,2482.93,1,2025-09-17 05:41:00
